,id,post_id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,hot_score
579,259035,61774628,Splunk alert scheduling to stop running script on particular times,"<p>I have two splunk scripts one to Run at 30 minutes and another one at 120 minutes between 00.00 to 06.00.</p>

<p>Now I would like to hold 30 minutes script not to run between this timeframe. How to do this one from splunk.</p>",,1,0,,2020-5-13 12:26:09,,2020-5-13 15:19:43,2020-5-13 14:47:19,,4418.0,,13533541.0,,1,0,alert|splunk|job-scheduling|splunk-query,94,7
580,259036,61777139,Indexer grouping in dropdown,"<p>I have 20 indexes where we want to display them in drop down in grouping manner ..how can we group them in a query ?
for example:-</p>

<p>index1,Index2,index3 should come with name abc....
Index 4, index 2, index 5 should come with name efg...</p>

<p>so in drop down we should see only value as abc , efg. so once will select abc the below pannel should show graph accordingly..</p>",,1,3,,2020-5-13 14:23:18,,2020-5-14 03:18:36,,,,,13330893.0,,1,0,splunk|splunk-query|splunk-calculation|splunk-formula|splunk-sum,114,8
581,259037,61810785,Event viewer logs to .txt file non-encrypted,"<p>Is there any way to get event viewer logs to .txt file.
I tried going to event viewer properties and changing dir and .txt.</p>

<p>However when opening .txt it seems to be encrypted.
Want plain text so that I can send to splunk and have a dashboard set up.</p>

<p>Thanks</p>",,1,0,,2020-5-15 02:36:49,,2020-5-15 05:56:01,,,,,7865091.0,,1,0,splunk|event-viewer,42,8
582,259038,61811201,Splunk: Matching an error log and obtaining the count of it,"<p>I'm new to Splunk. I need to get a count of each of the error messages from our logs. I tried writing the below search query but it is not working as expected.</p>

<p>index=""my_index"" source=""<em>my_service</em>.log"" logger=""com.xyz.splunk.logger.*"" severity=""ERROR"" |eval errorType=case(Message==""<em>mandatory field field1 is null</em>"", ""missing field1"", Message==""<em>mandatory field field2 is null</em>"", ""missing field2"", Message==""<em>mandatory field field1 has invalid value</em>"", ""invalid field1"") | stats count by errorType</p>",61812572.0,1,0,,2020-5-15 03:24:51,,2020-5-15 05:48:52,,,,,2504082.0,,1,1,splunk|splunk-query,517,14
583,259039,61875845,Splunk : filter table data,"<p>I have the following lookup:</p>

<pre><code>C1 | C2| C3| C4
===|===|===|====
A  | 1 | x | test
===|===|===|====
A  | 2 | y | test
===|===|===|====
B  | 1 | x | test
===|===|===|====
B  | 1 | y | test
===|===|===|====
B  | 1 | z | test
</code></pre>

<p>I want this to be converted to:</p>

<pre><code>C1 | C2| C3| C4
===|===|===|====
B  | 1 | x | test
===|===|===|====
B  | 1 | y | test
===|===|===|====
B  | 1 | z | test
</code></pre>

<p>So the idea is that if for unique value of C1, if there are multiple values in C2, the such combinations of C1 + C2 should be filtered out.</p>

<p>What I tried was:</p>

<pre><code>| inputlookup LUT.csv
| fillnull value=""NULL""
| stats  list(*) as * dc(""C2"") as count by  ""C1""
| where count=1
</code></pre>

<p>but this results in:</p>

<pre><code>C1 | C2    | C3    | C4
===|=======|=======|==============
B  | 1,1,1 | x,y,z | test,test,test
</code></pre>

<p>I DONOT want comma separated values. I want different row.</p>",,1,0,,2020-5-18 17:50:48,,2020-5-18 21:00:55,,,,,1789355.0,,1,0,splunk|splunk-query,340,10
584,259040,61900141,Sum of count with Splunk,"<p>First let me say that I am very very very new to splunk. I am trying to find all the ""host"" that make up an index and get a total count of unique values. The purpose of this is to eventually get alerts on when the total ""host"" changes so I can tell when something that makes up and index stops working. </p>

<p>Here is my query so far which gives me the host names and the count however I cannot figure out how to get the sum of ""count""</p>

<pre><code>index=exchangesmtp | table host | dedup host | stats count by host | addtotals fieldname=count
</code></pre>",61900903.0,2,0,,2020-5-19 20:25:13,,2020-5-19 22:11:52,,,,,13341904.0,,1,0,sum|host|splunk,676,12
585,259041,61905345,Splunk alert schedule,"<p>I have created a couple of alerts. The first one is running every 30 minutes from Mon-Friday, and another one is running at 00.00 to 06.00 every 2 hours. What I want is for the 30-minute job to pause or stop while the 2-hour one is running, then have the 30-minute job resume after the 2-hour one is complete. Or, is there another way to put the 30-minute job on hold? Here is the schedule I used for 30M: - 0,30 0-6,12-23 * * 1-5 And this one for 2H: 120M - 0 2-6/2 * * * But I still I see some alerts were triggered during 120 minutes. Kindly help </p>

<p>If not I need to avoid the overlap of last 30 mints of 30 mints job in 2 hours.. </p>",,1,0,,2020-5-20 04:50:15,1.0,2020-5-20 05:49:58,,,,,13533541.0,,1,0,alert|splunk|splunk-query,145,8
586,259042,61914347,Search over multiple lines regex,"<p>I try to find logs via search that contains a pattern over multiple log entries. E.g.</p>

<pre><code>time n :Post Request xyz
time n1 :requestCode --&gt; 401
</code></pre>

<p>I tried to use regex </p>

<pre><code>conf_file=xyz | regex ""Post\sRequest\sxyz\r\n.*401""
</code></pre>

<p>I checked the regex with another editor and its working fine. However Splunk never finds a result. So my question is how can I search for that pattern over those two lines?</p>",61917966.0,2,0,,2020-5-20 13:29:39,,2020-5-20 18:51:40,2020-5-20 14:08:34,,3805467.0,,3805467.0,,1,0,splunk|splunk-query,72,8
587,259043,61915555,Splunk not recognizing regex,"<p>I'm struggling to make a regex work with splunk. It works with regex 101, but splunk doesn't seem to recognize it!</p>

<p><strong>Regex:</strong> <code>\""([\w]+)\"":([^,}]+)</code></p>

<p><strong>Log entry:</strong></p>

<pre><code>May 20 12:22:21 127.0.0.1 {""rootId"": ""AXIxikL8ao-yaSvA"", ""requestId"": ""f6a873jkjjkjk:-8000:5738"", 
""details"": {""flag"": false, ""title"": ""task 1"", ""status"": ""Waiting"", ""group"": """", ""order"": 0}, 
""operation"": ""Creation"", ""objectId"": ""AXIyCN5Oao-H5aYyaSvd"", ""startDate"": 1589977341890, 
""objectType"": ""case_task"", ""base"": true, ""object"": {""_routing"": ""AXIxikL8ao-H5aYyaSvA"", ""flag"": 
false, ""_type"": ""case_task"", ""title"": ""task 1"", ""createdAt"": 1589977341516, ""_parent"": ""AXIxikL8ao- 
H5aYyaSvA"", ""createdBy"": ""user"", ""_id"": ""AXIyCN5Oao-H5aYyaSvd"", ""id"": ""AXIyCN5Oao-H5aYyaSvd"", 
""_version"": 1, ""order"": 0, ""status"": ""Waiting"", ""group"": """"}}
</code></pre>

<p><strong>Regex 101 link:</strong>
<a href=""https://regex101.com/r/XBuz9Y/2/"" rel=""nofollow noreferrer"">https://regex101.com/r/XBuz9Y/2/</a></p>

<p>I suspect splunk may have a different regex syntax, but i don't really know how to adapt it.</p>

<p>Any help?</p>

<p>Thanks!</p>",,2,11,,2020-5-20 14:23:44,,2020-5-21 02:44:01,2020-5-20 14:41:49,,5424988.0,,3163755.0,,1,0,json|regex|parsing|splunk,288,10
588,259044,61919020,Splunk: How to Write regex for pathparam?,"<p>I have following two API's</p>

<pre><code>/rest/customer/{id}
/rest/customer/{id}/account
</code></pre>

<p>How can i write a spunk query to just get records with first Endpoint?</p>",,1,0,,2020-5-20 17:16:24,,2020-5-21 00:03:06,,,,,4629427.0,,1,0,splunk|splunk-query,58,8
589,259045,61938277,Splunk pick latest entry and group by Id,"<p>I am new to splunk query, could some one help with this please. I am trying to get the latest entry for each id</p>

<p>Sample data:</p>

<pre><code>id=Id1 p1=12 p2=32 time=10:13
id=Id2 p1=34 p2=54 time=10:14
id=Id1 p1=1 p2=99  time=11:33
id=Id2 p1=5 p2=67  time=13:00
</code></pre>

<p>expected output:</p>

<pre><code>Id1 1 99
Id2 5 67

</code></pre>",61939497.0,2,0,,2020-5-21 15:41:40,,2020-5-21 23:02:02,,,,,5946845.0,,1,0,splunk|splunk-query,271,8
