id,phase,category,post_id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,hot_score
261562,1,Method,68902329,Set Prefix to Spring Micrometer Merics using Statsd and Datadog,"<p>I'm trying to Implement Custom Metrics Integration for my App. Using the following setup</p>
<pre><code>// DogStatsd Metrics Integration with MicroMeter
implementation group: 'io.micrometer', name: 'micrometer-registry-statsd', version: '1.7.2'
</code></pre>
<p>Custom Spring Configuration Added for the application</p>
<pre><code>@Configuration
public class MetricConfiguration {

private final MeterRegistry meterRegistry;

@Value(&quot;${management.metrics.export.statsd.prefix}&quot;)
private String prefix;

@Autowired
public MetricConfiguration(MeterRegistry meterRegistry) {
    this.meterRegistry = meterRegistry;
}

@Bean
public MeterRegistryCustomizer&lt;MeterRegistry&gt; metricsCommonTags() {
    return registry -&gt; registry.config().meterFilter(new MeterFilter() {
        @Override
        public Meter.Id map(Meter.Id id) {
            if (!id.getName().startsWith(prefix)) {
                return id.withName(prefix + &quot;.&quot; + id.getName());
            } else {
                return id;
            }
        }
    });
}

@Bean
public TimedAspect timedAspect() {
    return new TimedAspect(meterRegistry);
}
}
</code></pre>
<p>YAML Configuration for  Metrics</p>
<pre><code>management:
  metrics:
   enable:
    jvm: false
    process: false
    tomcat: false
    system: false
    logback: false
   distribution:
    slo:
      http.server.requests: 50ms
    percentiles-histogram:
      http.server.requests: true
    percentiles:
      http.server.requests: 0.99
  export:
    statsd:
      enabled: false
      flavor: datadog
      host: ${DD_AGENT_HOST}
      port: 8125
      prefix: ${spring.application.name}
  endpoints:
    enabled-by-default: true
    web:
      exposure:
        include: &quot;*&quot;
 endpoint:
   metrics:
     enabled: true
   health:
     enabled: true
     show-components: &quot;always&quot;
     show-details: &quot;always&quot;
</code></pre>
<p>Trying to set the prefix to all the custom metrics, but after setting the prefix the excluded metrics are breaking are started showing in the <strong>/actuator/metrics</strong> response.</p>
<p>The response looks like below:</p>
<pre><code>{
 names: [
        &quot;my-service.http.server.requests&quot;,
        &quot;my-service.jvm.buffer.count&quot;,
        &quot;my-service.jvm.buffer.memory.used&quot;,
        &quot;my-service.jvm.buffer.total.capacity&quot;,
        &quot;my-service.jvm.classes.loaded&quot;,
        &quot;my-service.jvm.classes.unloaded&quot;,
        &quot;my-service.jvm.gc.live.data.size&quot;,
        &quot;my-service.jvm.gc.max.data.size&quot;,
        &quot;my-service.jvm.gc.memory.allocated&quot;,
        &quot;my-service.logback.events&quot;,
        &quot;my-service.process.cpu.usage&quot;,
        &quot;my-service.process.files.max&quot;,
        &quot;my-service.process.files.open&quot;,
        &quot;my-service.process.start.time&quot;,
        &quot;my-service.process.uptime&quot;,
        &quot;my-service.system.cpu.count&quot;,
        &quot;my-service.system.cpu.usage&quot;,
        &quot;my-service.system.load.average.1m&quot;,
        &quot;my-service.tomcat.sessions.active.current&quot;,
        &quot;my-service.tomcat.sessions.active.max&quot;,
        &quot;my-service.tomcat.sessions.alive.max&quot;,
        &quot;my-service.tomcat.sessions.created&quot;,
        &quot;my-service.tomcat.sessions.expired&quot;,
        &quot;my-service.tomcat.sessions.rejected&quot;
        ]
 }
</code></pre>",,0,3,,2021-8-24 05:47:49,,2021-8-24 05:54:17,2021-8-24 05:54:17,,1559147,,1559147,,1,0,spring|spring-boot|datadog|micrometer|statsd,183,9.0498
261563,1,Method,64126426,Log ActiveJob APM Traces with DataDog,"<p>my configuration is:</p>
<pre><code>Datadog.configure do |c|
  c.tracer enabled: Rails.env.production? || ENV['DD_TRACE_ENABLED'] == 'true'
  c.tracer analytics_enabled: true

  c.use :rails, service_name: 'rails'
  c.use :resque, workers: ApplicationJob.subclasses + ApplicationWorker.subclasses, service_name: 'resque'
  c.use :http, service_name: 'http'
  c.use :redis, service_name: 'redis'
end
</code></pre>
<p>Where:</p>
<ul>
<li>The <code>ApplicationJob</code> signature is <code>class ApplicationJob &lt; ActiveJob::Base</code></li>
<li>The <code>ApplicationWorker</code> is used as a parent class for vanilla Resque
classes.</li>
</ul>
<p>I'm not getting any errors, but I <strong>am</strong> seeing the subclasses of <code>ApplicationWorker</code> in the DataDog dashboard for the APM traces but <em>not</em> the <code>ApplicationJob</code> subclasses.</p>
<p>From the documentation I've found this is the correct way to configure <code>activeJob</code> tracing when it uses <code>resque</code>, but I haven't found such great documentation on the subject.</p>",,1,1,,2020-9-29 19:33:24,,2021-2-21 22:44:46,,,,,598805,,1,2,resque|rails-activejob|datadog,139,8.97206
261564,3,Monitoring,69026810,Datadog airflow alert when a dag is paused,"<p>We have encountered a scenario recently where someone mistakenly turned off a production dag, and we want to get alert whenever a dag is paused using datadog.</p>
<p>I have checked <a href=""https://docs.datadoghq.com/integrations/airflow/?tab=host"" rel=""nofollow noreferrer"">https://docs.datadoghq.com/integrations/airflow/?tab=host</a></p>
<p>But have not got any metric for dag to check if it is paused or not.</p>
<p>I can run a custom script in datadog as well.</p>
<p>One of the method is that I exec into postgres pod and get the list of active dags:</p>
<pre><code>select * from dag where is_paused=true;
</code></pre>
<p>Or is there any other way I can get the unpaused dag list and also when new dag is added what is the best way to handle it.</p>
<p>I want the alert whenever a unpaused dag is paused.</p>",,1,0,,2021-9-2 08:35:22,,2021-9-2 10:18:04,,,,,12965658,,1,1,airflow|devops|datadog,49,8.96078
261565,1,Error,66732666,No custom metrics when posting by HTTP,"<p>There seems to be very limited documentation on this.  I'm looking to post a custom metric (actually from an IoT microcontroller) via HTTP.</p>
<p>According to <a href=""https://docs.datadoghq.com/developers/metrics/"" rel=""nofollow noreferrer"">this page</a> the <a href=""https://docs.datadoghq.com/api/latest/metrics/#submit-metrics"" rel=""nofollow noreferrer"">appropriate endpoint</a> is <code>POST https://api.datadoghq.com/api/v1/series?api_key=xyz</code>, although this does seem more geared to posting a bulk set of time series data and not for individual measurements.  Anyway, I've posted to it in various ways (including the EXAMPLE JSON given on that page) and receiving back <code>HTTP 202</code>s, which leads me to believe the data is sinking in somewhere.</p>
<p>However, nothing appears in the Metrics Explorer section on my account.</p>
<p>Can anyone provide some direction?</p>",,1,0,,2021-3-21 13:07:30,,2021-3-26 13:36:48,,,,,589558,,1,2,datadog,137,8.94688
261566,2,Query,56230928,Recording sales amount in datadog metrics,"<p>I'm trying to record my website sales $ amount in datadog. However I'm getting way more than the actual value.</p>

<p>I'm using java-dogstatsd client and spring. My application is running on 3 hosts. I recorded all metrics (using sendWebOrder method) but no luck.</p>

<pre><code>@EnableConfigurationProperties({DataDogProperties.class})
@Component
public class DDMetrics {
@Autowired
DataDogProperties dataDogProperties;
@Autowired
private NonBlockingStatsDClient statsd;
private Map&lt;TopicPartition,Long&gt; lags = new HashMap&lt;&gt;();
@Bean
private NonBlockingStatsDClient initClient() {
    NonBlockingStatsDClient metricsClient = new NonBlockingStatsDClient(
            dataDogProperties.getServiceName(),
            dataDogProperties.getHostname(),
            dataDogProperties.getPort();
    return metricsClient;
}

public void sendWebOrder(WebOrder webOrder) {
    List&lt;String&gt; tags = new ArrayList&lt;&gt;();
    tags.add(""transactionType:"" + webOrder.getTransactionType());
    tags.add(""dataSourceType:""      + webOrder.getDataSourceType()));
    statsd.count(""amount_count"", webOrder.getAmount(), String.join("","", tags));
    statsd.recordDistributionValue(""amount_dist"", webOrder.getAmount(), String.join("","", tags));
    statsd.recordHistogramValue(""amount_hist"", webOrder.getAmount(), String.join("","", tags));
    statsd.recordGaugeValue(""amount_gauge"", webOrder.getAmount(), String.join("","", tags));
    statsd.incrementCounter(""weborder"", String.join("","", tags));
}
</code></pre>

<p>I'm trying to generate a datadog toplist by transactiontype. I'm not getting the correct amount in any of the metrics (tried mainly count, gauge and histogram.sum). Here is my datadog config:</p>

<pre><code>{
  ""viz"": ""toplist"",
  ""requests"": [
    {
      ""q"": ""top(sum:projecta.webtransactions.amount_histogram.sum{$TransactionType} by {transactiontype}, 10, 'sum', 'desc')"",
      ""type"": ""area"",
      ""style"": {
        ""palette"": ""dog_classic"",
        ""type"": ""solid"",
        ""width"": ""normal""
      },
      ""aggregator"": ""sum"",
      ""conditional_formats"": []
    }
  ],
  ""autoscale"": true
}
</code></pre>

<p>What am I missing? Is this the correct way to record money value? Do I've to do any rollup in config?
Any help is appreciated.</p>",,0,1,,2019-5-21 04:06:13,,2019-5-21 04:06:13,,,,,2666282,,1,1,java|statsd|datadog,171,8.93198
261567,0,Configuration,66443203,Exclude site from Datadog automatic trace instrumentation on IIS,<p>I was wondering to know if there is a way to exclude a site from Datadog automatic tracing on IIS. I've read the docs but didn't find anything about.</p>,66642805,2,2,,2021-3-2 16:24:52,,2021-3-18 14:55:00,2021-3-18 14:55:00,,24231,,12649047,,1,0,.net|iis|trace|datadog|distributed-tracing,170,8.9218
261568,0,Integration,68723146,AWS Datadog integration issue,"<p>I have created AWS Role/Policies but when I am trying to integrate AWS with Datadog APM I entered my AWS account details and role, and I see:</p>
<blockquote>
<p>Access denied. See <a href=""https://docs.datadoghq.com/integrations/amazon_web_services/"" rel=""nofollow noreferrer"">https://docs.datadoghq.com/integrations/amazon_web_services/</a></p>
</blockquote>
<p><a href=""https://i.stack.imgur.com/9dOpQ.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/9dOpQ.png"" alt=""enter image description here"" /></a></p>
<p>Can someone please help me figure out this issue?</p>",68730508,1,0,,2021-8-10 08:10:10,,2021-10-12 13:50:51,2021-8-10 16:27:49,,1723857,,8446049,,1,0,amazon-web-services|amazon-cloudfront|datadog|apm|aws-roles,94,8.89251
261569,2,Query,60115340,How to calculate max CPU / Mem usage with Datadog API (Python),"<p>I am trying to query the datadog server for some specific metrics ie. ""max mem used"" over some period x and I'm doing the following:</p>

<pre><code>time_period = 7200
end = int(time()) # time period in secodns over which data will be fetched
start = end - time_period

query = ""max:system.mem.used{host:&lt;hostname&gt;}"" 

results = api.Metric.query(start=start - time_period, end=end, query=query)
</code></pre>

<p>I would have expect a single timestamped value to be returned, however I get datapoint for every minute like so:
<code>[
          1581084600000,
          1339840512
        ],
        [
          1581084660000,
          1339883520
        ],
        [
          1581084720000,
          1339740160
        ]</code></p>

<p>Is there a way to get a specific result, i.e. the maximum out of all these results?</p>

<p>Thanks.</p>",,0,0,,2020-2-7 14:24:39,,2020-2-7 14:24:39,,,,,7890683,,1,1,datadog,167,8.89087
261570,3,Monitoring,58873617,Datadog event trigger returns no data instead of 0,"<p>I have created a event monitor( for example</p>

<p><code>events('sources:rds event_source:db-instance').by('dbinstanceidentifier').rollup('count').last('1d') &gt;= 1</code>) </p>

<p>but it returns ""NO DATA"" when there are no any events.</p>

<p>How to make it return 0 when there are no any events?</p>",,0,5,,2019-11-15 09:10:05,1,2019-11-15 10:02:49,2019-11-15 10:02:49,,4867627,,4867627,,1,1,events|datadog,167,8.89087
261571,3,Monitoring,70086193,How to monitor different Spark jobs on the same cluster/SparkContext on Databricks?,"<p>I wanted to have a monitoring and alerting system in place (with a tool such as Datadog) that could fetch metrics and logs from my Spark applications in Databricks. Thing is, for not having to spin up, run and kill hundreds or even thousands of Job-clusters every day, it is  better to re-use existing clusters for similar Data Extraction jobs.</p>
<p>To fetch the metrics from Databricks and Spark in Datadog, I have tried the following:</p>
<ol>
<li>Change the <code>SparkSession.builder.appName</code> within each notebook: doesn't work, since it is not possible to change it after the cluster's started. By default it will always be &quot;Databricks Shell&quot;</li>
<li>Set a cluster-wide tag and unset it after the job has ended -&gt; can lead to mismatch between tags, when concurrency happens. Also, I didn't find a clear way to &quot;append&quot; a tag there.</li>
<li>Somehow fetch the Databricks' Job/Run Id from Datadog: I have no clue on how to do this.</li>
</ol>
<p>Seems to me that it would be feasible, since every spark job on the same SparkSession has the name of my Databricks' Job/Run id. I just have to understand how to identify it on Datadog.</p>
<p>Thoughts? Anything silly i might me missing to achieve this?</p>",70092779,2,0,,2021-11-23 18:40:11,1,2021-11-24 08:25:41,2021-11-23 19:45:00,,8830597,,8830597,,1,1,apache-spark|monitoring|databricks|metrics|datadog,41,8.85114
261572,3,Monitoring,57978390,Figure out the problematic index in ES cluster?,"<p>I have  elastic-search cluster which hosts more than 15 indices, I have a Datadog integration which shows me the below view of my elastic-search cluster.</p>

<p>We have alert integration with DD(datadog) which gives us alert if overall CPU usage goes beyond 60% and also in our application we start getting alerts when <strong>elasticsearch cluster is under stress</strong> as in this case our response time increases beyond a configures threshold.</p>

<p>Now my problem is how to know which indices are consuming the ES cluster resources most, so that we can fine either throttle the request from those indices or optimize their requests.</p>

<p>Some things which we did:</p>

<ol>
<li>Looked at the slow query log: Which doesn't give us the culprit as due to heavy load or CPU usage, we have slow queries log from almost all the big indices.</li>
<li>Like in the DD dashboard there is spike in the <code>bulk</code> queue, but this is overall and not specific to a particular ES indices.</li>
</ol>

<p>So my problem is very simple and all I want some metric from DD or elastic which can easily tell me which indices are consuming the most resources on a elastic-search cluster.</p>

<p><a href=""https://i.stack.imgur.com/3UAJG.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/3UAJG.png"" alt=""enter image description here""></a></p>",,1,0,,2019-9-17 16:25:15,,2019-9-17 16:52:44,,,,user12056260,,,1,0,performance|elasticsearch|monitoring|datadog,161,8.8273
